#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2385398	4961448	57472	1776951	121542	HHV8GK18_gp53	-	ORF49	CNOT6	-	CCR4|Ccr4a	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385399	4961448	85456	1776951	124540	HHV8GK18_gp53	-	ORF49	TNKS1BP1	-	TAB182	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385400	4961526	10499	1777029	115761	HHV8GK18_gp52	-	ORF50	NCOA2	-	GRIP1|KAT13C|NCoA-2|SRC2|TIF2|bHLHe75	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385401	4961526	221935	1777029	128768	HHV8GK18_gp52	-	ORF50	SDK1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385402	4961496	9933	1776999	115259	HHV8GK18_gp56	RP11-526D20.2	ORF52	KIAA0020	-	HA-8|HLA-HA8|PEN|PUF6|XTP5|hPUF-A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385403	4961496	114294	1776999	125311	HHV8GK18_gp56	UNQ843/PRO1781	ORF52	LACTB	-	G24|MRPL56	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385404	4961496	3692	1776999	109898	HHV8GK18_gp56	RP4-614O4.1	ORF52	EIF6	-	CAB|EIF3A|ITGB4BP|b(2)gcn|eIF-6|p27(BBP)|p27BBP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385405	4961496	4931	1776999	110985	HHV8GK18_gp56	-	ORF52	NVL	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385406	4961432	9527	1776935	114903	HHV8GK18_gp59	-	ORF55	GOSR1	-	GOLIM2|GOS-28|GOS28|GOS28/P28|GS28|P28	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385407	4961445	10452	1776948	115716	HHV8GK18_gp60	-	ORF56	TOMM40	-	C19orf1|D19S1177E|PER-EC1|PEREC1|TOM40	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385408	4961445	5566	1776948	111553	HHV8GK18_gp60	-	ORF56	PRKACA	-	PKACA	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385409	4961525	23476	1777028	117036	HHV8GK18_gp61	-	ORF57	BRD4	-	CAP|HUNK1|HUNKI|MCAP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385410	4961525	6046	1777028	111973	HHV8GK18_gp61	DADB-17J1.3	ORF57	BRD2	-	D6S113E|FSH|FSRG1|NAT|RING3|RNF3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385411	4961525	28981	1777028	118802	HHV8GK18_gp61	-	ORF57	IFT81	-	CDV-1|CDV-1R|CDV1|CDV1R|DV1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385412	4961525	114049	1777028	125277	HHV8GK18_gp61	HUSSY-03	ORF57	WBSCR22	-	HASJ4442|HUSSY-3|MERM1|PP3381|WBMT	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385413	4961525	63893	1777028	121973	HHV8GK18_gp61	-	ORF57	UBE2O	-	E2-230K	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385414	4961525	9567	1777028	114937	HHV8GK18_gp61	RP3-508I15.1	ORF57	GTPBP1	-	GP-1|GP1|HSPC018	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385415	4961480	5780	1776983	111744	HHV8GK18_gp68	-	ORF58	PTPN9	-	MEG2|PTPMEG2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385416	4961480	22930	1776983	116590	HHV8GK18_gp68	-	ORF58	RAB3GAP1	-	P130|RAB3GAP|RAB3GAP130|WARBM1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385417	4961480	11196	1776983	116365	HHV8GK18_gp68	MSTP053	ORF58	SEC23IP	-	P125|P125A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385418	4961480	51255	1776983	119411	HHV8GK18_gp68	HSPC238	ORF58	RNF181	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385419	4961480	154807	1776983	127558	HHV8GK18_gp68	-	ORF58	VKORC1L1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385420	4961492	6908	1776995	112771	HHV8GK18_gp70	RP1-191N21.3	ORF59	TBP	-	GTF2D|GTF2D1|HDL4|SCA17|TFIID	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385421	4961492	6838	1776995	112705	HHV8GK18_gp70	-	ORF59	SURF6	-	RRP14	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385422	4961492	10250	1776995	115544	HHV8GK18_gp70	-	ORF59	SRRM1	-	160-KD|POP101|SRM160	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385423	4961492	23133	1776995	116751	HHV8GK18_gp70	RP13-444K19.2	ORF59	PHF8	-	JHDM1F|MRXSSD|ZNF422	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385424	4961521	23271	1777024	116872	HHV8GK18_gp03	RP11-93N17.1	ORF6	CAMSAP2	-	CAMSAP1L1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385425	4961455	10193	1776958	115488	HHV8GK18_gp67	SBBI03	ORF60	RNF41	-	FLRF|NRDP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385426	4961455	114770	1776958	125340	HHV8GK18_gp67	UNQ3103/PRO10102	ORF60	PGLYRP2	-	HMFT0141|PGLYRPL|PGRP-L|PGRPL|TAGL-like|tagL|tagL-alpha|tagl-beta	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385427	4961461	4436	1776964	110573	HHV8GK18_gp69	-	ORF62	MSH2	-	COCA1|FCC1|HNPCC|HNPCC1|LCFS2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385428	4961461	64282	1776964	122126	HHV8GK18_gp69	-	ORF62	PAPD5	-	TRF4-2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385429	4961466	84443	1776969	124081	HHV8GK18_gp71	RP5-1070B1.1	ORF63	FRMPD3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385430	4961524	5140	1777027	111166	HHV8GK18_gp74	-	ORF67	PDE3B	-	HcGIP1|cGIPDE1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385431	4961524	1783	1777027	108120	HHV8GK18_gp74	-	ORF67	DYNC1LI2	-	DNCLI2|LIC2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385432	4961444	1854	1776947	108187	HHV8GK18_gp78	-	HHV8GK18_gp78	DUT	-	dUTPase	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385433	4961444	79672	1776947	122797	HHV8GK18_gp78	-	HHV8GK18_gp78	FN3KRP	-	FN3KL	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385434	4961444	2879	1776947	109137	HHV8GK18_gp78	-	HHV8GK18_gp78	GPX4	-	GPx-4|GSHPx-4|MCSP|PHGPx|snGPx|snPHGPx	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385435	4961444	136319	1776947	126455	HHV8GK18_gp78	-	HHV8GK18_gp78	MTPN	-	GCDP|V-1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385436	4961444	27430	1776947	118166	HHV8GK18_gp78	MSTP045	HHV8GK18_gp78	MAT2B	-	MAT-II|MATIIbeta|Nbla02999|SDR23E1|TGR	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385437	4961444	1487	1776947	107869	HHV8GK18_gp78	-	HHV8GK18_gp78	CTBP1	-	BARS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385438	4961444	1488	1776947	107870	HHV8GK18_gp78	RP11-59C5.2	HHV8GK18_gp78	CTBP2	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385439	4961444	51108	1776947	119297	HHV8GK18_gp78	CGI-81	HHV8GK18_gp78	METTL9	-	DREV|DREV1|PAP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385440	4961444	55920	1776947	121001	HHV8GK18_gp78	-	HHV8GK18_gp78	RCC2	-	TD-60	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385441	4961444	158	1776947	106667	HHV8GK18_gp78	RP5-1042K10.8	HHV8GK18_gp78	ADSL	-	AMPS|ASASE|ASL	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385442	4961444	10498	1776947	115760	HHV8GK18_gp78	-	HHV8GK18_gp78	CARM1	-	PRMT4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385443	4961444	100272147	1776947	938528	HHV8GK18_gp78	GS1-273L24.5	HHV8GK18_gp78	CMC4	-	C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385444	4961444	5781	1776947	111745	HHV8GK18_gp78	-	HHV8GK18_gp78	PTPN11	-	BPTP3|CFC|NS1|PTP-1D|PTP2C|SH-PTP2|SH-PTP3|SHP2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385445	4961444	122961	1776947	125808	HHV8GK18_gp78	-	HHV8GK18_gp78	ISCA2	-	HBLD1|ISA2|c14_5557	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385446	4961444	80013	1776947	123069	HHV8GK18_gp78	MSTP126	HHV8GK18_gp78	FAM188A	-	C10orf97|CARP|DERP5|MST126|my042	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385447	4961444	5184	1776947	111208	HHV8GK18_gp78	-	HHV8GK18_gp78	PEPD	-	PROLIDASE	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385448	4961481	9868	1776984	115201	HHV8GK18_gp12	-	ORF70	TOMM70A	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385449	4961481	92259	1776984	124924	HHV8GK18_gp12	DC47	ORF70	MRPS36	-	MRP-S36	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385450	4961481	8050	1776984	113737	HHV8GK18_gp12	-	ORF70	PDHX	-	DLDBP|E3BP|OPDX|PDX1|proX	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385451	4961481	1737	1776984	108081	HHV8GK18_gp12	-	ORF70	DLAT	-	DLTA|PDC-E2|PDCE2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385452	4961481	1743	1776984	108087	HHV8GK18_gp12	-	ORF70	DLST	-	DLTS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385453	4961481	5160	1776984	111186	HHV8GK18_gp12	RP11-723P2.1	ORF70	PDHA1	-	PDHA|PDHAD|PDHCE1A|PHE1A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385454	4961481	4967	1776984	111017	HHV8GK18_gp12	-	ORF70	OGDH	-	AKGDH|E1k|OGDC	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385455	4961481	7298	1776984	113149	HHV8GK18_gp12	OK/SW-cl.29	ORF70	TYMS	-	HST422|TMS|TS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385456	4961481	133686	1776984	126369	HHV8GK18_gp12	-	ORF70	NADK2	-	C5orf33|DECRD|MNADK|NADKD1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385457	4961481	10910	1776984	116115	HHV8GK18_gp12	RP11-93H24.2	ORF70	SUGT1	-	SGT1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385458	4961494	3551	1776997	109767	HHV8GK18_gp80	-	HHV8GK18_gp80	IKBKB	-	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385459	4961494	1147	1776997	107569	HHV8GK18_gp80	-	HHV8GK18_gp80	CHUK	-	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385460	4961494	8517	1776997	114089	HHV8GK18_gp80	-	HHV8GK18_gp80	IKBKG	-	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385461	4961494	11140	1776997	116312	HHV8GK18_gp80	-	HHV8GK18_gp80	CDC37	-	P50CDC37	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385462	4961471	1021	1776974	107456	HHV8GK18_gp82	-	HHV8GK18_gp82	CDK6	-	MCPH12|PLSTIRE	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385463	4961471	1017	1776974	107452	HHV8GK18_gp82	-	HHV8GK18_gp82	CDK2	-	CDKN2|p33(CDK2)	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385464	4961471	1020	1776974	107455	HHV8GK18_gp82	-	HHV8GK18_gp82	CDK5	-	PSSALRE	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385465	4961471	1029	1776974	107463	HHV8GK18_gp82	-	HHV8GK18_gp82	CDKN2A	-	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385466	4961471	1027	1776974	107461	HHV8GK18_gp82	-	HHV8GK18_gp82	CDKN1B	-	CDKN4|KIP1|MEN1B|MEN4|P27KIP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385467	4961471	1031	1776974	107465	HHV8GK18_gp82	RP11-278J17.2	HHV8GK18_gp82	CDKN2C	-	INK4C|p18|p18-INK4C	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385468	4961471	10694	1776974	115933	HHV8GK18_gp82	-	HHV8GK18_gp82	CCT8	-	C21orf112|Cctq|D21S246|PRED71	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385469	4961471	7879	1776974	113624	HHV8GK18_gp82	-	HHV8GK18_gp82	RAB7A	-	PRO2706|RAB7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385470	4961471	10493	1776974	115756	HHV8GK18_gp82	-	HHV8GK18_gp82	VAT1	-	VATI	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385471	4961471	1018	1776974	107453	HHV8GK18_gp82	-	HHV8GK18_gp82	CDK3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385472	4961527	3980	1777030	110168	HHV8GK18_gp81	-	HHV8GK18_gp81	LIG3	-	LIG2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385473	4961527	26000	1777030	117476	HHV8GK18_gp81	FP2461	HHV8GK18_gp81	TBC1D10B	-	EPI64B	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385474	4961527	1616	1777030	107985	HHV8GK18_gp81	DADB-159G18.9	HHV8GK18_gp81	DAXX	-	BING2|DAP6|EAP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385475	4961527	51231	1777030	119394	HHV8GK18_gp81	-	HHV8GK18_gp81	VRK3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385476	4961527	7290	1777030	113141	HHV8GK18_gp81	-	HHV8GK18_gp81	HIRA	-	DGCR1|TUP1|TUPLE1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385477	4961527	8396	1777030	113985	HHV8GK18_gp81	-	HHV8GK18_gp81	PIP4K2B	-	PI5P4KB|PIP5K2B|PIP5KIIB|PIP5KIIbeta	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385478	4961527	92815	1777030	124981	HHV8GK18_gp81	-	HHV8GK18_gp81	HIST3H2A	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385479	4961527	8334	1777030	113930	HHV8GK18_gp81	-	HHV8GK18_gp81	HIST1H2AC	-	H2A/l|H2AFL|dJ221C16.4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385480	4961527	55775	1777030	120890	HHV8GK18_gp81	-	HHV8GK18_gp81	TDP1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385481	4961527	254048	1777030	129009	HHV8GK18_gp81	tcag7.1228	HHV8GK18_gp81	UBN2	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385482	4961527	7515	1777030	113349	HHV8GK18_gp81	-	HHV8GK18_gp81	XRCC1	-	RCC	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385483	4961527	7508	1777030	113345	HHV8GK18_gp81	-	HHV8GK18_gp81	XPC	-	RAD4|XP3|XPCC|p125	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385484	4961527	56652	1777030	121166	HHV8GK18_gp81	RP11-108L7.2	HHV8GK18_gp81	C10orf2	-	ATXN8|IOSCA|MTDPS7|PEO|PEO1|PEOA3|SANDO|SCA8|TWINL	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385485	4961527	1809	1777030	108143	HHV8GK18_gp81	-	HHV8GK18_gp81	DPYSL3	-	CRMP-4|CRMP4|DRP-3|DRP3|LCRMP|ULIP|ULIP-1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385486	4961527	1386	1777030	107776	HHV8GK18_gp81	-	HHV8GK18_gp81	ATF2	-	CRE-BP1|CREB-2|CREB2|HB16|TREB7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385487	4961527	4204	1777030	110368	HHV8GK18_gp81	-	HHV8GK18_gp81	MECP2	-	AUTSX3|MRX16|MRX79|MRXS13|MRXSL|PPMX|RS|RTS|RTT	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385488	4961527	23136	1777030	116753	HHV8GK18_gp81	-	HHV8GK18_gp81	EPB41L3	-	4.1B|DAL-1|DAL1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385489	4961527	6119	1777030	112039	HHV8GK18_gp81	-	HHV8GK18_gp81	RPA3	-	REPA3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385490	4961527	94239	1777030	125150	HHV8GK18_gp81	-	HHV8GK18_gp81	H2AFV	-	H2A.Z-2|H2AV	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385491	4961527	2035	1777030	108349	HHV8GK18_gp81	RP11-242O24.1	HHV8GK18_gp81	EPB41	-	4.1R|EL1|HE	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385492	4961527	3015	1777030	109269	HHV8GK18_gp81	-	HHV8GK18_gp81	H2AFZ	-	H2A.Z-1|H2A.z|H2A/z|H2AZ	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385493	4961527	10038	1777030	115350	HHV8GK18_gp81	-	HHV8GK18_gp81	PARP2	-	ADPRT2|ADPRTL2|ADPRTL3|ARTD2|PARP-2|pADPRT-2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385494	4961527	6118	1777030	112038	HHV8GK18_gp81	RP4-547C9.3	HHV8GK18_gp81	RPA2	-	REPA2|RP-A p32|RP-A p34|RPA32	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385495	4961527	84461	1777030	124095	HHV8GK18_gp81	-	HHV8GK18_gp81	NEURL4	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385496	4961527	10455	1777030	115718	HHV8GK18_gp81	RP5-1013A10.1	HHV8GK18_gp81	ECI2	-	ACBD2|DRS-1|DRS1|HCA88|PECI|dJ1013A10.3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385497	4961527	5305	1777030	111322	HHV8GK18_gp81	RP11-301N24.1	HHV8GK18_gp81	PIP4K2A	-	PI5P4KA|PIP5K2A|PIP5KII-alpha|PIP5KIIA|PIPK	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385498	4961527	6596	1777030	112480	HHV8GK18_gp81	-	HHV8GK18_gp81	HLTF	-	HIP116|HIP116A|HLTF1|RNF80|SMARCA3|SNF2L3|ZBU1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385499	4961527	79837	1777030	122928	HHV8GK18_gp81	-	HHV8GK18_gp81	PIP4K2C	-	PIP5K2C	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385500	4961527	286205	1777030	130333	HHV8GK18_gp81	-	HHV8GK18_gp81	SCAI	-	C9orf126|NET40	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385501	4961527	6117	1777030	112037	HHV8GK18_gp81	-	HHV8GK18_gp81	RPA1	-	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385502	4961527	8924	1777030	114438	HHV8GK18_gp81	-	HHV8GK18_gp81	HERC2	-	D15F37S1|MRT38|SHEP1|jdf2|p528	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385503	4961527	55818	1777030	120927	HHV8GK18_gp81	-	HHV8GK18_gp81	KDM3A	-	JHDM2A|JHMD2A|JMJD1|JMJD1A|TSGA	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385504	4961527	317772	1777030	130469	HHV8GK18_gp81	-	HHV8GK18_gp81	HIST2H2AB	-	H2AB	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
